cliente_id,channel_id,region
1564021647,1759010777,GBA MINORISTAS
-438577037,1759010777,LITORAL
-53303066,1625004744,GBA MINORISTAS
-186607564,1759010777,COSTA ATLANTICA
-1940374664,1625004744,CENTRAL
-938044180,870267989,CENTRAL
206334140,870267989,NEA
890175715,1759010777,GBA MINORISTAS
2087713196,1625004744,NEA
-171730909,1625004744,NOA
-657037650,1759010777,COSTA ATLANTICA
1462262548,1625004744,COSTA ATLANTICA
-1504459117,1625004744,LITORAL
1846053226,1759010777,COSTA ATLANTICA
-203481048,870267989,GBA MINORISTAS
-1744254331,1625004744,LITORAL
829542478,1759010777,COSTA ATLANTICA
160950807,1625004744,COSTA ATLANTICA
2048648869,1625004744,GBA MINORISTAS
-2064219857,870267989,COSTA ATLANTICA
-713906880,1625004744,PATAGONIA
880300435,651275377,GBA MINORISTAS
183019170,870267989,GBA MINORISTAS
-1772233750,-635186254,GBA MINORISTAS
1776002585,1625004744,COSTA ATLANTICA
-94780093,1625004744,CENTRAL
-1367462411,1625004744,NOA
118414206,651275377,COSTA ATLANTICA
-624124902,870267989,NEA
-142305415,870267989,LITORAL
918962400,1059805429,GBA MINORISTAS
-1278703602,1759010777,CENTRAL
-395097237,870267989,PATAGONIA
-249524936,-1756013582,CENTRAL
-229028893,1625004744,PATAGONIA
-333229043,870267989,GBA MINORISTAS
1882749980,870267989,LITORAL
2018567263,870267989,PATAGONIA
1772787372,870267989,LITORAL
1701040368,870267989,LITORAL
-146562111,1625004744,PATAGONIA
-1612218108,1625004744,LITORAL
-1385170522,651275377,GBA MINORISTAS
1337093490,651275377,GBA MINORISTAS
326640711,870267989,GBA MINORISTAS
-565028409,870267989,GBA MINORISTAS
-1796302999,870267989,LITORAL
-1145521749,870267989,LITORAL
-1215358698,-1756013582,CENTRAL
568097692,1759010777,GBA MINORISTAS
-1488594802,1759010777,GBA MINORISTAS
422867126,1625004744,CENTRAL
1618396187,1625004744,GBA MINORISTAS
55695538,651275377,GBA MINORISTAS
-1913340213,1625004744,LITORAL
1508119424,870267989,GBA MINORISTAS
-1270534916,1759010777,LITORAL
707726699,-1756013582,COSTA ATLANTICA
2076279560,-1756013582,GBA MINORISTAS
1709417652,870267989,LITORAL
1493214501,870267989,GBA MINORISTAS
1166743379,-2071733625,LITORAL
-498373895,870267989,NEA
1942581748,1625004744,PATAGONIA
-413509276,1625004744,GBA MINORISTAS
1258225341,1759010777,GBA MINORISTAS
489341476,1625004744,GBA MINORISTAS
608982791,870267989,CENTRAL
205827010,1625004744,GBA MINORISTAS
494582983,-1756013582,COSTA ATLANTICA
-1778479949,870267989,GBA MINORISTAS
439753009,870267989,GBA MINORISTAS
-607981765,1625004744,GBA MINORISTAS
-1542910185,-1756013582,LITORAL
-1988928927,1625004744,LITORAL
-1345865857,1625004744,CENTRAL
-155001039,1625004744,GBA MINORISTAS
896217181,1759010777,GBA MINORISTAS
-1227060404,1625004744,GBA MINORISTAS
-432801490,-1756013582,CENTRAL
1733925331,651275377,GBA MINORISTAS
-1544377070,870267989,GBA MINORISTAS
-857288885,1625004744,PATAGONIA
-201473764,651275377,GBA MINORISTAS
-1759626439,651275377,GBA MINORISTAS
-360816170,651275377,GBA MINORISTAS
1459679993,651275377,GBA MINORISTAS
1820178331,651275377,GBA MINORISTAS
-2144418030,651275377,GBA MINORISTAS
1327681945,651275377,GBA MINORISTAS
1474890323,651275377,GBA MINORISTAS
-282943552,651275377,GBA MINORISTAS
217394561,651275377,GBA MINORISTAS
-1284068874,651275377,GBA MINORISTAS
1647238053,651275377,GBA MINORISTAS
168369907,1625004744,LITORAL
-1163502335,1625004744,LITORAL
-437041935,1625004744,PATAGONIA
-711447564,870267989,LITORAL
-1170299746,1625004744,GBA MINORISTAS
-112052143,870267989,GBA MINORISTAS
-359675109,-2071733625,GBA MINORISTAS
-1640584045,870267989,GBA MINORISTAS
-1954867103,651275377,GBA MINORISTAS
306711164,1625004744,GBA MINORISTAS
-2113572823,-2071733625,NEA
-1357010838,1625004744,CENTRAL
-1092315499,651275377,GBA MINORISTAS
-2024257118,870267989,GBA MINORISTAS
1340212808,1625004744,GBA MINORISTAS
-1297338571,870267989,LITORAL
-1195911511,1759010777,GBA MINORISTAS
-2118771835,870267989,LITORAL
-11476992,651275377,GBA MINORISTAS
-158602166,870267989,GBA MINORISTAS
-2038001879,1759010777,COSTA ATLANTICA
1019203207,1759010777,COSTA ATLANTICA
-802307416,1625004744,GBA MINORISTAS
657246843,1759010777,GBA MINORISTAS
-1789403340,1625004744,CENTRAL
-1474220374,870267989,NEA
453389708,870267989,LITORAL
-766390421,1625004744,LITORAL
850969416,1625004744,COSTA ATLANTICA
952389599,870267989,GBA MINORISTAS
384059504,-2071733625,GBA MINORISTAS
-1658035287,-1756013582,COSTA ATLANTICA
-246437846,1759010777,GBA MINORISTAS
-1974122440,1759010777,LITORAL
1243181619,-1756013582,CENTRAL
1033056488,1625004744,LITORAL
380685767,870267989,LITORAL
864346742,1059805429,NEA
1497926002,1625004744,CENTRAL
1588352150,1759010777,GBA MINORISTAS
-1466480049,1759010777,GBA MINORISTAS
-1015342872,1625004744,GBA MINORISTAS
-263766325,1625004744,COSTA ATLANTICA
-1152775054,870267989,GBA MINORISTAS
-1448100110,1759010777,GBA MINORISTAS
-1299254689,870267989,GBA MINORISTAS
-1375839254,-483404947,GBA MINORISTAS
2027287422,1625004744,CENTRAL
1069686807,651275377,GBA MINORISTAS
1649357184,1759010777,CENTRAL
-1049069588,-635186254,GBA MINORISTAS
-705977325,1625004744,GBA MINORISTAS
-201431755,651275377,GBA MINORISTAS
-954431620,541481139,GBA MINORISTAS
-1373022932,1970338662,LITORAL
-1286983144,1625004744,CENTRAL
-217882440,-2071733625,LITORAL
-1471191089,1625004744,COSTA ATLANTICA
-1868867284,1625004744,LITORAL
514688649,1625004744,LITORAL
456893140,870267989,LITORAL
-657368519,541481139,GBA MINORISTAS
-1927069464,651275377,GBA MINORISTAS
1660188418,1625004744,CENTRAL
1159322155,1759010777,GBA MINORISTAS
-1792474601,1625004744,PATAGONIA
1199385162,1625004744,CENTRAL
1903797077,1625004744,LITORAL
-445495102,870267989,GBA MINORISTAS
-511317530,1625004744,GBA MINORISTAS
1393470345,1625004744,LITORAL
-601365705,1059805429,GBA MINORISTAS
847166566,870267989,GBA MINORISTAS
-1609712055,870267989,LITORAL
156193372,1625004744,NEA
-267752651,870267989,NEA
-1164674704,1625004744,GBA MINORISTAS
963270669,1759010777,GBA MINORISTAS
1634997802,870267989,GBA MINORISTAS
1230329480,1625004744,LITORAL
1497158753,1625004744,COSTA ATLANTICA
1673309073,1759010777,GBA MINORISTAS
-2058910979,1625004744,LITORAL
2041412056,1625004744,NEA
770388659,870267989,NEA
-653486065,1759010777,GBA MINORISTAS
622693504,870267989,GBA MINORISTAS
1875867460,870267989,GBA MINORISTAS
-1048437385,1625004744,GBA MINORISTAS
-1927560216,1759010777,GBA MINORISTAS
-1055677219,-1756013582,COSTA ATLANTICA
956011228,870267989,CENTRAL
917169349,870267989,GBA MINORISTAS
926211963,1625004744,GBA MINORISTAS
1473026402,1625004744,NEA
-1382453927,1625004744,GBA MINORISTAS
1207142960,1759010777,GBA MINORISTAS
-931845900,1625004744,NEA
946184343,1625004744,CENTRAL
-842857641,870267989,COSTA ATLANTICA
-1880649258,1625004744,NEA
318656553,1625004744,NEA
605288521,-2071733625,GBA MINORISTAS
554997960,1625004744,PATAGONIA
-818281591,1625004744,NEA
1534474340,1625004744,CENTRAL
-363974625,1625004744,LITORAL
-765380834,1625004744,GBA MINORISTAS
-1373453191,870267989,NEA
-1242248421,1759010777,GBA MINORISTAS
-1460603079,-2071733625,LITORAL
-579902066,-1756013582,GBA MINORISTAS
-97122672,870267989,CENTRAL
2027955262,870267989,GBA MINORISTAS
-1690940325,541481139,LITORAL
1047819985,1625004744,NEA
-1501698658,1625004744,CENTRAL
457963226,870267989,CENTRAL
-1273201132,870267989,LITORAL
-2105482442,1625004744,GBA MINORISTAS
-558485015,870267989,GBA MINORISTAS
-449769233,1625004744,COSTA ATLANTICA
-1130959252,1625004744,PATAGONIA
-301260940,1625004744,PATAGONIA
1605414038,1625004744,NEA
1515850519,1759010777,GBA MINORISTAS
2009969996,870267989,GBA MINORISTAS
1439269052,-1756013582,GBA MINORISTAS
-1334945558,1625004744,LITORAL
-1112727211,651275377,GBA MINORISTAS
-991076925,1759010777,LITORAL
101378315,1625004744,GBA MINORISTAS
-1099567100,651275377,GBA MINORISTAS
-54231850,651275377,GBA MINORISTAS
-1718265712,1625004744,PATAGONIA
-2019695589,870267989,GBA MINORISTAS
-393391696,870267989,NEA
141764621,870267989,GBA MINORISTAS
809946010,1625004744,LITORAL
-220526970,-635186254,GBA MINORISTAS
-1065323653,541481139,GBA MINORISTAS
-777339849,1759010777,GBA MINORISTAS
1568061015,1625004744,GBA MINORISTAS
-652229397,1625004744,GBA MINORISTAS
-1008270344,870267989,LITORAL
-359684738,1759010777,LITORAL
-891668514,870267989,LITORAL
-1553425649,870267989,NOA
-1436937095,1625004744,NOA
1945812578,870267989,GBA MINORISTAS
2020836621,870267989,CENTRAL
-59028153,-1756013582,NOA
246215351,870267989,GBA MINORISTAS
-528769820,1625004744,NEA
176180776,1625004744,LITORAL
589193879,1625004744,CENTRAL
1978201555,1625004744,NOA
468828177,651275377,GBA MINORISTAS
278794866,651275377,GBA MINORISTAS
-1355702991,1625004744,CENTRAL
1281847309,1625004744,CENTRAL
940794080,-1756013582,GBA MINORISTAS
2013660811,1759010777,NOA
-1402353899,-1756013582,CENTRAL
786899835,1059805429,GBA MINORISTAS
1045705322,1625004744,GBA MINORISTAS
273350830,870267989,GBA MINORISTAS
-2099997953,870267989,GBA MINORISTAS
1626280937,870267989,COSTA ATLANTICA
537264005,1625004744,GBA MINORISTAS
675251723,870267989,GBA MINORISTAS
-1364187239,651275377,GBA MINORISTAS
1276905012,870267989,GBA MINORISTAS
-123237558,1759010777,GBA MINORISTAS
1196159200,1625004744,GBA MINORISTAS
1469956397,1625004744,PATAGONIA
-519298277,1625004744,CENTRAL
-1607873189,1759010777,GBA MINORISTAS
179047535,651275377,GBA MINORISTAS
-1896870156,870267989,GBA MINORISTAS
1137588252,-2071733625,GBA MINORISTAS
735664789,1625004744,PATAGONIA
-2113237635,1625004744,NOA
1380190074,1625004744,NOA
321257545,1625004744,GBA MINORISTAS
-1711025139,870267989,GBA MINORISTAS
-523808412,-1756013582,GBA MINORISTAS
730115229,1625004744,CENTRAL
1304249504,1625004744,LITORAL
-2091899832,1625004744,CENTRAL
-884439093,1625004744,CENTRAL
-747961703,1625004744,CENTRAL
-737321409,1759010777,COSTA ATLANTICA
1537587941,1625004744,LITORAL
1237504126,651275377,COSTA ATLANTICA
2040446413,1759010777,GBA MINORISTAS
-1167616925,1625004744,PATAGONIA
1920076705,1625004744,GBA MINORISTAS
-512715877,1625004744,PATAGONIA
1572017111,870267989,GBA MINORISTAS
-265351653,1759010777,GBA MINORISTAS
-1190456955,-483404947,GBA MINORISTAS
-1027561073,1759010777,GBA MINORISTAS
-2110848864,1625004744,GBA MINORISTAS
145010517,-635186254,GBA MINORISTAS
-362678997,1759010777,CENTRAL
-2065339314,870267989,GBA MINORISTAS
138808847,1625004744,CENTRAL
-231499806,1625004744,PATAGONIA
-1926174127,870267989,GBA MINORISTAS
252278448,-635186254,LITORAL
-1267714151,1759010777,GBA MINORISTAS
864077982,870267989,GBA MINORISTAS
229799442,651275377,GBA MINORISTAS
-564580590,870267989,COSTA ATLANTICA
-596178378,1625004744,LITORAL
-1474231306,1625004744,CENTRAL
323455295,870267989,LITORAL
-1862913418,1625004744,GBA MINORISTAS
24687353,1625004744,CENTRAL
159897472,1059805429,GBA MINORISTAS
1882747124,870267989,GBA MINORISTAS
1746384851,1625004744,LITORAL
-1555113210,1625004744,LITORAL
1343478651,1759010777,LITORAL
-835198149,870267989,CENTRAL
-1528051881,1970338662,GBA MINORISTAS
182785322,1970338662,GBA MINORISTAS
-1701084993,870267989,GBA MINORISTAS
-2079735429,1759010777,GBA MINORISTAS
-592321177,1759010777,GBA MINORISTAS
1053136468,1759010777,LITORAL
-1085356316,1759010777,COSTA ATLANTICA
-1480282415,870267989,GBA MINORISTAS
959651108,651275377,GBA MINORISTAS
1536356858,-635186254,GBA MINORISTAS
2126758343,-2071733625,GBA MINORISTAS
-1356133618,870267989,GBA MINORISTAS
-942653618,1759010777,COSTA ATLANTICA
-750621348,1759010777,COSTA ATLANTICA
-1161054008,-635186254,COSTA ATLANTICA
1838000124,870267989,LITORAL
-2143812457,651275377,GBA MINORISTAS
912828959,1759010777,GBA MINORISTAS
750722817,1625004744,COSTA ATLANTICA
1301015936,1625004744,LITORAL
-6205579,1759010777,GBA MINORISTAS
-1791484228,1759010777,GBA MINORISTAS
601161860,1625004744,PATAGONIA
1324385987,-483404947,GBA MINORISTAS
920650497,651275377,GBA MINORISTAS
-1545435130,651275377,GBA MINORISTAS
-1512395922,541481139,CENTRAL
-1406450149,1625004744,LITORAL
-997910630,1625004744,LITORAL
-469261253,1759010777,COSTA ATLANTICA
-629710221,1759010777,COSTA ATLANTICA
1445228458,-1756013582,GBA MINORISTAS
1935468692,1625004744,NOA
1784843343,870267989,GBA MINORISTAS
355600810,1759010777,COSTA ATLANTICA
-1266929493,1759010777,COSTA ATLANTICA
-1362225160,-1756013582,COSTA ATLANTICA
661825039,1625004744,GBA MINORISTAS
2068165043,1625004744,LITORAL
2061395756,-635186254,CENTRAL
-1251537034,1625004744,LITORAL
1564902297,870267989,GBA MINORISTAS
1619489284,1759010777,GBA MINORISTAS
-1441520025,1625004744,COSTA ATLANTICA
-1933423241,1625004744,PATAGONIA
388805090,1759010777,PATAGONIA
-245711149,1759010777,COSTA ATLANTICA
-1796859484,1625004744,LITORAL
-968130351,1759010777,GBA MINORISTAS
-37102037,1059805429,COSTA ATLANTICA
-394542757,-1756013582,LITORAL
-1742546124,870267989,GBA MINORISTAS
-876000434,1625004744,CENTRAL
1120291655,1625004744,CENTRAL
391601855,870267989,GBA MINORISTAS
275093230,1625004744,LITORAL
2071462157,1625004744,LITORAL
-281244494,1759010777,COSTA ATLANTICA
-1788877219,-1756013582,GBA MINORISTAS
810902310,1625004744,NOA
-830584116,870267989,GBA MINORISTAS
-1803118569,870267989,LITORAL
1972474769,1759010777,LITORAL
265011941,651275377,GBA MINORISTAS
-2122694289,1625004744,LITORAL
-341488624,1625004744,NOA
2109296960,1625004744,PATAGONIA
-2087757482,-635186254,GBA MINORISTAS
-707013461,1625004744,CENTRAL
1180104177,870267989,LITORAL
209547563,1625004744,CENTRAL
1749582879,1625004744,CENTRAL
-1074792023,1759010777,COSTA ATLANTICA
1899436545,1625004744,PATAGONIA
1440370295,870267989,PATAGONIA
1078220034,1625004744,CENTRAL
113416115,1625004744,NEA
1524124744,651275377,GBA MINORISTAS
-432716739,1625004744,NOA
1630517123,1625004744,NEA
1967488589,651275377,GBA MINORISTAS
-559464479,870267989,GBA MINORISTAS
-60199033,870267989,GBA MINORISTAS
-1892346792,1625004744,PATAGONIA
-214730603,1625004744,NEA
433739710,1759010777,GBA MINORISTAS
-125063015,1759010777,GBA MINORISTAS
-2095725649,1625004744,GBA MINORISTAS
1461256866,1625004744,LITORAL
-684604522,1759010777,GBA MINORISTAS
264260955,1625004744,GBA MINORISTAS
1134544684,-483404947,GBA MINORISTAS
-798105236,1625004744,CENTRAL
-1606451626,1625004744,LITORAL
965277432,651275377,GBA MINORISTAS
415953871,1759010777,GBA MINORISTAS
2046511038,-1756013582,GBA MINORISTAS
1551967644,870267989,CENTRAL
1628539639,1625004744,NOA
125529434,1759010777,GBA MINORISTAS
334624981,870267989,GBA MINORISTAS
-1887235244,-635186254,LITORAL
1017381671,1625004744,NEA
1736586600,1625004744,PATAGONIA
1854005051,870267989,LITORAL
25647582,-1756013582,GBA MINORISTAS
1662432243,1625004744,CENTRAL
1723135999,1059805429,COSTA ATLANTICA
-1334334647,1625004744,PATAGONIA
-1436104663,651275377,GBA MINORISTAS
-513431574,1625004744,LITORAL
142727198,1625004744,CENTRAL
-363296862,870267989,GBA MINORISTAS
584690058,1625004744,LITORAL
405747972,1759010777,PATAGONIA
1525179788,870267989,GBA MINORISTAS
-739840699,1759010777,GBA MINORISTAS
-513176486,-1756013582,COSTA ATLANTICA
-736275412,1759010777,COSTA ATLANTICA
-80897086,870267989,GBA MINORISTAS
943584167,1625004744,COSTA ATLANTICA
636391246,870267989,CENTRAL
1041724091,1625004744,GBA MINORISTAS
-2017629125,870267989,GBA MINORISTAS
-1440262592,1625004744,LITORAL
-1374494284,870267989,LITORAL
-1891132944,870267989,NEA
-882578495,1625004744,CENTRAL
-281376822,1625004744,GBA MINORISTAS
-1201201218,1759010777,GBA MINORISTAS
180161472,651275377,GBA MINORISTAS
1574594178,870267989,NEA
874358668,1625004744,COSTA ATLANTICA
1014422855,870267989,LITORAL
714436802,651275377,GBA MINORISTAS
-1844944454,870267989,GBA MINORISTAS
-1320694636,1970338662,GBA MINORISTAS
1232260012,651275377,GBA MINORISTAS
-686978561,1759010777,GBA MINORISTAS
-1157254943,1625004744,GBA MINORISTAS
-1699131151,1625004744,GBA MINORISTAS
-858264178,-1756013582,NEA
508718331,1625004744,COSTA ATLANTICA
770886649,1759010777,PATAGONIA
1907591261,-635186254,PATAGONIA
1793002807,-1756013582,GBA MINORISTAS
2063438520,870267989,CENTRAL
-2105896375,1059805429,CENTRAL
1505943844,-483404947,GBA MINORISTAS
1459765633,870267989,LITORAL
-21744979,1625004744,NEA
-1895371824,-483404947,GBA MINORISTAS
178574625,1625004744,LITORAL
-1796716305,651275377,GBA MINORISTAS
1903694145,1625004744,LITORAL
891220585,870267989,COSTA ATLANTICA
191723262,870267989,CENTRAL
-607493419,1625004744,LITORAL
1894169985,1759010777,GBA MINORISTAS
795286946,1625004744,COSTA ATLANTICA
-1350353582,1059805429,COSTA ATLANTICA
-1042096178,870267989,GBA MINORISTAS
610114377,1625004744,GBA MINORISTAS
1641036766,1759010777,CENTRAL
-262687764,870267989,GBA MINORISTAS
1745048616,1625004744,GBA MINORISTAS
432771988,1625004744,PATAGONIA
538405859,870267989,GBA MINORISTAS
1234352494,1759010777,CENTRAL
1518608158,870267989,LITORAL
330077399,1625004744,NEA
275411605,651275377,GBA MINORISTAS
1253297930,651275377,GBA MINORISTAS
1068504763,1625004744,LITORAL
1202482522,-1756013582,COSTA ATLANTICA
-964363539,870267989,NEA
1206031213,870267989,GBA MINORISTAS
824268009,870267989,GBA MINORISTAS
357655260,870267989,GBA MINORISTAS
727665350,870267989,GBA MINORISTAS
-1837247354,870267989,PATAGONIA
1264529279,1625004744,LITORAL
908902651,1625004744,PATAGONIA
105344517,870267989,NEA
1188290707,1759010777,CENTRAL
-141847307,651275377,GBA MINORISTAS
-731942223,870267989,PATAGONIA
1574421702,1625004744,GBA MINORISTAS
1116201844,1625004744,CENTRAL
-387686979,1625004744,CENTRAL
-1782526009,-1756013582,GBA MINORISTAS
-1639030763,-635186254,COSTA ATLANTICA
303410732,1625004744,LITORAL
1885997408,1625004744,LITORAL
-1671888231,-1756013582,NOA
1987014860,1759010777,GBA MINORISTAS
1736779415,1625004744,GBA MINORISTAS
-1586220231,-483404947,GBA MINORISTAS
-1517752412,870267989,PATAGONIA
1020262043,1625004744,GBA MINORISTAS
-2132203297,541481139,GBA MINORISTAS
339763874,870267989,GBA MINORISTAS
1556695672,870267989,GBA MINORISTAS
-1603753084,1625004744,LITORAL
1711067673,1625004744,GBA MINORISTAS
893681996,1759010777,GBA MINORISTAS
710031196,-1756013582,COSTA ATLANTICA
-2064990505,1759010777,GBA MINORISTAS
668193092,870267989,GBA MINORISTAS
1381332388,870267989,CENTRAL
-1592835086,-1756013582,GBA MINORISTAS
478491189,-1756013582,COSTA ATLANTICA
619395249,1759010777,CENTRAL
1073306007,1625004744,GBA MINORISTAS
578422278,870267989,NEA
-37488916,1759010777,GBA MINORISTAS
908584174,1625004744,LITORAL
-1598717995,-1756013582,GBA MINORISTAS
-1299698234,1625004744,GBA MINORISTAS
-1298788713,870267989,COSTA ATLANTICA
1079837148,870267989,GBA MINORISTAS
-602885117,-1756013582,GBA MINORISTAS
-1736743456,870267989,CENTRAL
1297516846,1625004744,CENTRAL
-171265769,870267989,NEA
1167375085,-1756013582,GBA MINORISTAS
-1780178078,1625004744,COSTA ATLANTICA
-359388403,1625004744,PATAGONIA
-948040627,651275377,GBA MINORISTAS
1106020304,1625004744,LITORAL
-2062497081,1625004744,GBA MINORISTAS
1089403861,870267989,GBA MINORISTAS
-1842975494,870267989,COSTA ATLANTICA
-1286471776,870267989,CENTRAL
2031613572,-1756013582,GBA MINORISTAS
357755851,651275377,GBA MINORISTAS
733611009,1759010777,PATAGONIA
-1795602078,-1756013582,GBA MINORISTAS
725147892,-1756013582,NOA
1392064174,1625004744,LITORAL
506789191,1625004744,PATAGONIA
1464915265,651275377,GBA MINORISTAS
584687058,1625004744,CENTRAL
529374327,870267989,GBA MINORISTAS
-789189690,1625004744,COSTA ATLANTICA
1974597579,1759010777,GBA MINORISTAS
1787798844,-483404947,GBA MINORISTAS
1686754636,-635186254,GBA MINORISTAS
1144694481,1625004744,GBA MINORISTAS
-1016138116,870267989,CENTRAL
997753318,1625004744,CENTRAL
451003393,1625004744,CENTRAL
-932184254,1759010777,GBA MINORISTAS
-1036095407,1759010777,GBA MINORISTAS
349009399,-1756013582,LITORAL
-1935717643,1625004744,CENTRAL
432460916,1625004744,GBA MINORISTAS
-720747385,-1756013582,GBA MINORISTAS
-736014104,1625004744,CENTRAL
-1420885339,-1756013582,GBA MINORISTAS
-794979226,651275377,GBA MINORISTAS
2007975686,870267989,GBA MINORISTAS
555167630,651275377,GBA MINORISTAS
-1499132312,651275377,GBA MINORISTAS
1545471987,651275377,GBA MINORISTAS
599014257,651275377,GBA MINORISTAS
-2010122262,651275377,GBA MINORISTAS
-1221946501,870267989,LITORAL
2073346669,-1756013582,GBA MINORISTAS
2031079019,1625004744,GBA MINORISTAS
-1284325173,1625004744,COSTA ATLANTICA
-1140512800,870267989,CENTRAL
1637802211,870267989,PATAGONIA
-1520407830,-1756013582,GBA MINORISTAS
-1533693622,651275377,GBA MINORISTAS
318565394,870267989,GBA MINORISTAS
-914114,651275377,GBA MINORISTAS
-1260056261,1625004744,NEA
-1226088630,651275377,GBA MINORISTAS
-1192574381,1625004744,CENTRAL
-516296531,870267989,GBA MINORISTAS
-2095687281,1625004744,GBA MINORISTAS
715249275,1625004744,CENTRAL
-1921015349,651275377,GBA MINORISTAS
1789312264,1625004744,CENTRAL
1523894118,1625004744,GBA MINORISTAS
-550083147,651275377,GBA MINORISTAS
828564576,1625004744,GBA MINORISTAS
316441683,870267989,NEA
1348421387,1625004744,NEA
-1551310876,1625004744,NEA
1885885581,1625004744,NEA
569129334,1625004744,NEA
256460779,870267989,CENTRAL
774463202,1625004744,LITORAL
-411591686,1625004744,NOA
-1750050995,-483404947,GBA MINORISTAS
-1226170541,-1756013582,GBA MINORISTAS
454384404,-483404947,GBA MINORISTAS
1985724636,-1756013582,GBA MINORISTAS
1960984003,1625004744,CENTRAL
1580445872,1625004744,CENTRAL
2003438909,870267989,GBA MINORISTAS
-591738688,1625004744,COSTA ATLANTICA
-886352458,1625004744,CENTRAL
62678108,870267989,LITORAL
-1484639894,1625004744,PATAGONIA
265825058,651275377,GBA MINORISTAS
-1347481583,651275377,GBA MINORISTAS
1780529658,651275377,GBA MINORISTAS
-696393876,1059805429,NEA
1824711509,-1756013582,GBA MINORISTAS
-1628106786,1759010777,GBA MINORISTAS
781022403,651275377,GBA MINORISTAS
-785413242,1625004744,GBA MINORISTAS
1065650146,870267989,LITORAL
225805948,1625004744,GBA MINORISTAS
-363083802,1759010777,CENTRAL
2024296295,1759010777,CENTRAL
2132073755,1759010777,CENTRAL
1919811750,1759010777,CENTRAL
491106519,651275377,GBA MINORISTAS
1212895625,870267989,GBA MINORISTAS
148741176,651275377,GBA MINORISTAS
-159867448,870267989,LITORAL
-917023064,870267989,NEA
-1448164944,870267989,GBA MINORISTAS
494690468,870267989,PATAGONIA
-1492225855,-1756013582,GBA MINORISTAS
529375058,870267989,PATAGONIA
831971143,1625004744,CENTRAL
566725477,1759010777,GBA MINORISTAS
51142945,1625004744,GBA MINORISTAS
521328313,1759010777,GBA MINORISTAS
164818903,651275377,GBA MINORISTAS
44015615,870267989,GBA MINORISTAS
-1283463964,1759010777,GBA MINORISTAS
-1105861362,870267989,GBA MINORISTAS
-210667339,1625004744,PATAGONIA
607067344,1625004744,GBA MINORISTAS
-1081493225,1625004744,COSTA ATLANTICA
-1543701951,870267989,GBA MINORISTAS
1842356644,1759010777,GBA MINORISTAS
-314061416,1059805429,GBA MINORISTAS
-452233144,-1756013582,GBA MINORISTAS
1887240696,870267989,NEA
-940545078,1625004744,PATAGONIA
1529430659,870267989,COSTA ATLANTICA
87595980,1625004744,LITORAL
1135242234,651275377,GBA MINORISTAS
-873629188,651275377,GBA MINORISTAS
864221472,1625004744,PATAGONIA
-474257327,651275377,GBA MINORISTAS
-1537076402,870267989,GBA MINORISTAS
-1723711307,1625004744,NOA
218099296,870267989,COSTA ATLANTICA
-2047252814,1625004744,GBA MINORISTAS
-1325119629,1759010777,COSTA ATLANTICA
-1512103969,1625004744,LITORAL
-836926674,1625004744,PATAGONIA
-1795230759,1625004744,PATAGONIA
1331469304,1625004744,CENTRAL
961845756,1625004744,CENTRAL
532300327,1625004744,COSTA ATLANTICA
823310892,1625004744,GBA MINORISTAS
868794270,870267989,GBA MINORISTAS
2083200921,-483404947,GBA MINORISTAS
345516713,1759010777,GBA MINORISTAS
-1292347550,1059805429,LITORAL
-787794230,1759010777,COSTA ATLANTICA
-960372410,1625004744,NOA
94519644,870267989,PATAGONIA
1737505929,1625004744,NOA
-105403796,1759010777,CENTRAL
428597359,1625004744,GBA MINORISTAS
2111805114,870267989,GBA MINORISTAS
-243227475,1759010777,COSTA ATLANTICA
-85936466,870267989,CENTRAL
-280495583,1625004744,LITORAL
1283846540,-483404947,GBA MINORISTAS
-359714709,1625004744,GBA MINORISTAS
2099922073,1625004744,GBA MINORISTAS
-736794330,1625004744,PATAGONIA
-168482708,-1756013582,GBA MINORISTAS
506557363,1625004744,PATAGONIA
260566355,870267989,GBA MINORISTAS
1337245025,1759010777,CENTRAL
-541362839,1625004744,PATAGONIA
-1365912613,1759010777,COSTA ATLANTICA
1430002457,651275377,GBA MINORISTAS
856092262,1759010777,GBA MINORISTAS
1626171254,870267989,GBA MINORISTAS
-1478605163,1759010777,GBA MINORISTAS
978808236,1625004744,LITORAL
1772139507,870267989,LITORAL
-1795801662,-635186254,GBA MINORISTAS
1244111434,651275377,GBA MINORISTAS
-1670496475,651275377,GBA MINORISTAS
-1111703025,541481139,COSTA ATLANTICA
-1301520286,1625004744,LITORAL
1156023702,1759010777,GBA MINORISTAS
1521661096,1625004744,GBA MINORISTAS
-649441498,1759010777,GBA MINORISTAS
1829842763,870267989,COSTA ATLANTICA
-1742633904,-483404947,GBA MINORISTAS
1630793180,651275377,GBA MINORISTAS
-1902515698,1759010777,GBA MINORISTAS
1021186110,1759010777,GBA MINORISTAS
-1058261068,1759010777,COSTA ATLANTICA
-999427322,870267989,LITORAL
90989442,870267989,COSTA ATLANTICA
1628189372,1625004744,GBA MINORISTAS
-1376640225,1059805429,GBA MINORISTAS
-1111252300,870267989,GBA MINORISTAS
929157190,870267989,NEA
-2136025981,870267989,GBA MINORISTAS
602384247,870267989,GBA MINORISTAS
2081597584,651275377,GBA MINORISTAS
1510583250,651275377,GBA MINORISTAS
-1194790253,870267989,NEA
1138243747,870267989,GBA MINORISTAS
